"Accident.Number","Date.and.Time","Number.of.Motor.Vehicles","Number.of.Injuries","Number.of.Fatalities","Property.Damage","Hit.and.Run","Collision.Type.Description","Weather.Description","Illumination.Description","Street.Address","City","Precinct","Latitude","Longitude","HarmfulDescriptions","Zip.Code","Year","Month","Season","Hour","Weekday","DayType","Accident","Fatality_category"
9.97039322845874e-314,2018-04-04 03:55:00,2,0,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - NOT LIGHTED","MM 57 5 I 24","ANTIOCH","SOUTH",36.06348,-86.68321,"MOTOR VEHICLE IN TRANSPORT","37013","2018","April","Spring","03","Wednesday","Weekday","No Injuries","No Fatalities"
9.97039325365609e-314,2018-04-04 04:20:00,2,0,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","MM 55 9 I 24","NASHVILLE","SOUTH",36.08378,-86.69876,"MOTOR VEHICLE IN TRANSPORT","37211","2018","April","Spring","04","Wednesday","Weekday","No Injuries","No Fatalities"
9.97039325958487e-314,2018-04-04 04:00:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","MM 57 7 I 24","ANTIOCH","SOUTH",36.06179,-86.68176,"PAVED SURFACE-IRREGULAR","37013","2018","April","Spring","04","Wednesday","Weekday","No Injuries","No Fatalities"
9.97039327737124e-314,2018-04-04 03:55:00,2,0,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","MM 207 3 I 40","NASHVILLE","NORTH",36.17032,-86.80644,"MOTOR VEHICLE IN TRANSPORT","37208","2018","April","Spring","03","Wednesday","Weekday","No Injuries","No Fatalities"
9.97039328428816e-314,2018-04-04 04:44:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","I40 E EXT RAMP & I 40","NASHVILLE","HERMIT",36.1559,-86.82684,"CONCRETE TRAFFIC BARRIER","37214","2018","April","Spring","04","Wednesday","Weekday","No Injuries","No Fatalities"
9.97039331788462e-314,2018-04-04 03:32:00,2,0,0,NA,"Y","Front to Rear","RAIN","DARK - LIGHTED","MM 56 7 I 24","NASHVILLE","SOUTH",36.07355,-86.69251,"MOTOR VEHICLE IN TRANSPORT","37211","2018","April","Spring","03","Wednesday","Weekday","No Injuries","No Fatalities"
9.9703933252956e-314,2018-04-04 05:24:00,2,1,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","STATE RT 45 & RIO VISTA DR","MADISON","MADISO",36.26282,-86.68097,"MOTOR VEHICLE IN TRANSPORT;UTILITY POLE;DITCH","37115","2018","April","Spring","05","Wednesday","Weekday","Injuries","No Fatalities"
9.97039720420499e-314,2018-04-06 05:00:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAYLIGHT","MM 85 4 I 65","NASHVILLE","NORTH",36.18737,-86.79508,"OTHER OBJECT (NOT FIXED)","37208","2018","April","Spring","05","Friday","Weekday","No Injuries","No Fatalities"
9.97039720469906e-314,2018-04-06 12:22:00,2,0,0,NA,"N","SIDESWIPE - SAME DIRECTION","RAIN","DAYLIGHT","MM 5 5 I 440","NASHVILLE","MIDTOW",36.12132,-86.76417,"MOTOR VEHICLE IN TRANSPORT","37204","2018","April","Spring","12","Friday","Weekday","No Injuries","No Fatalities"
9.97039802435396e-314,2018-04-06 05:00:00,2,0,0,NA,"N","SIDESWIPE - OPPOSITE DIRECTION","RAIN","Dark-Unknown Lighting","CLINTON ST & 14TH AVN","NASHVILLE","NORTH",36.16401,-86.79691,"MOTOR VEHICLE IN TRANSPORT","37203","2018","April","Spring","05","Friday","Weekday","No Injuries","No Fatalities"
9.97039814638818e-314,2018-04-07 00:13:00,2,0,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","I40 E ENT RAMP & I 40","NASHVILLE","WEST",36.15327,-86.78818,"MOTOR VEHICLE IN TRANSPORT","37205","2018","April","Spring","00","Saturday","Weekend","No Injuries","No Fatalities"
9.9703981488585e-314,2018-04-07 00:03:00,2,0,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - NOT LIGHTED","OLD HICKORY BLVD & I24 W EXT RAMP","ANTIOCH","SOUTH",36.01604,-86.62008,"MOTOR VEHICLE IN TRANSPORT","37013","2018","April","Spring","00","Saturday","Weekend","No Injuries","No Fatalities"
9.9703981503407e-314,2018-04-07 00:15:00,2,0,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","GALLATIN PKEN & OLD TIME VILLAGE PVTDR","MADISON","MADISO",36.26391,-86.71162,"MOTOR VEHICLE IN TRANSPORT","37115","2018","April","Spring","00","Saturday","Weekend","No Injuries","No Fatalities"
9.97039816121015e-314,2018-04-07 00:23:00,2,2,0,NA,"N","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","HICKORY HOLLOW PKWY & I24 E ENT RAMP","ANTIOCH","SOUTH",36.03949,-86.64923,"MOTOR VEHICLE IN TRANSPORT","37013","2018","April","Spring","00","Saturday","Weekend","Injuries","No Fatalities"
9.97039828670282e-314,2018-04-07 01:35:00,2,1,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","ANDERSON RD & FOREST TRACE DR","NASHVILLE","HERMIT",36.07432,-86.62868,"MOTOR VEHICLE IN TRANSPORT","37217","2018","April","Spring","01","Saturday","Weekend","Injuries","No Fatalities"
9.97039828917315e-314,2018-04-06 05:00:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","CHARLOTTE AV & DR D B TODD JR BLVD","NASHVILLE","MIDTOW",36.15806,-86.79997,"OTHER OBJECT (NOT FIXED)","37203","2018","April","Spring","05","Friday","Weekday","No Injuries","No Fatalities"
9.97039829905446e-314,2018-04-06 05:00:00,2,1,0,NA,"Y","SIDESWIPE - OPPOSITE DIRECTION","RAIN","DARK - LIGHTED","CENTRAL PKE & BURNING TREE DR","HERMITAGE","HERMIT",36.17318,-86.60139,"MOTOR VEHICLE IN TRANSPORT-OTHER ROADWAY","37076","2018","April","Spring","05","Friday","Weekday","Injuries","No Fatalities"
9.97039830893577e-314,2018-04-07 01:25:00,2,0,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","LEBANON PKE & DONELSON PKE","NASHVILLE","HERMIT",36.16751,-86.66279,"MOTOR VEHICLE IN TRANSPORT","37214","2018","April","Spring","01","Saturday","Weekend","No Injuries","No Fatalities"
9.97039831387643e-314,2018-04-07 01:35:00,2,0,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","OPRY PL & BROADWAY","NASHVILLE","CENTRA",36.16105,-86.77881,"MOTOR VEHICLE IN TRANSPORT","37203","2018","April","Spring","01","Saturday","Weekend","No Injuries","No Fatalities"
9.97039831832302e-314,2018-04-07 02:04:00,2,1,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","MM 62 4 I 24","ANTIOCH","SOUTH",36.01566,-86.6217,"MOTOR VEHICLE IN TRANSPORT","37013","2018","April","Spring","02","Saturday","Weekend","Injuries","No Fatalities"
9.97039835142542e-314,2018-04-07 02:20:00,2,1,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","MM 76 6 I 65","NASHVILLE","MIDTOW",36.06518,-86.7713,"MOTOR VEHICLE IN TRANSPORT","37220","2018","April","Spring","02","Saturday","Weekend","Injuries","No Fatalities"
9.97039838255156e-314,2018-04-07 02:53:00,2,1,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","OLD HICKORY BLVD & HICKORY PLZ","NASHVILLE","MIDTOW",36.04526,-86.71704,"MOTOR VEHICLE IN TRANSPORT","37211","2018","April","Spring","02","Saturday","Weekend","Injuries","No Fatalities"
9.97039840379638e-314,2018-04-06 05:00:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","EATONS CREEK RD & TAZ HYDE RD","NASHVILLE","NORTH",36.2485,-86.87922,"DITCH;TREE","37218","2018","April","Spring","05","Friday","Weekday","Injuries","No Fatalities"
9.97039842207681e-314,2018-04-07 03:28:00,2,2,0,NA,"N","ANGLE","RAIN","DAYLIGHT","CHARLOTTE AV & 5TH AVN","NASHVILLE","CENTRA",36.16586,-86.78191,"MOTOR VEHICLE IN TRANSPORT","37219","2018","April","Spring","03","Saturday","Weekend","Injuries","No Fatalities"
9.9703984250412e-314,2018-04-07 03:30:00,1,2,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","37TH AVN & NEVADA AV","NASHVILLE","WEST",36.14958,-86.82809,"WALL;TREE","37209","2018","April","Spring","03","Saturday","Weekend","Injuries","No Fatalities"
9.97039842602933e-314,2018-04-07 03:37:00,2,0,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","EDMONDSON PKE & WALLACE RD","NASHVILLE","MIDTOW",36.07709,-86.72556,"MOTOR VEHICLE IN TRANSPORT","37211","2018","April","Spring","03","Saturday","Weekend","No Injuries","No Fatalities"
9.97039843838097e-314,2018-04-06 05:00:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","I440 E EXT RAMP & I 440","NASHVILLE","WEST",36.12386,-86.81166,"GUARDRAIL FACE","37205","2018","April","Spring","05","Friday","Weekday","No Injuries","No Fatalities"
9.97039844134537e-314,2018-04-07 03:30:00,2,0,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","MURFREESBORO & SUMMERCREST","ANTIOCH","SOUTH",36.050466,-86.61474,"MOTOR VEHICLE IN TRANSPORT","37013","2018","April","Spring","03","Saturday","Weekend","No Injuries","No Fatalities"
9.97039846011986e-314,2018-04-07 02:45:00,2,0,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","OLD HICKORY BLVD & I65 N ENT RAMP","BRENTWOOD","MIDTOW",36.04012,-86.78074,"MOTOR VEHICLE IN TRANSPORT","37027","2018","April","Spring","02","Saturday","Weekend","No Injuries","No Fatalities"
9.97039846110799e-314,2018-04-07 03:23:00,2,0,0,NA,"Y","Front to Rear","RAIN","DARK - LIGHTED","JAMES ROBERTSON PKWY & 2ND AVN","NASHVILLE","CENTRA",36.1676,-86.77861,"MOTOR VEHICLE IN TRANSPORT","37201","2018","April","Spring","03","Saturday","Weekend","No Injuries","No Fatalities"
9.97039847148337e-314,2018-04-07 05:00:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAYLIGHT","MM 206 6 I 40","NASHVILLE","NORTH",36.16587,-86.81763,"PAVED SURFACE-IRREGULAR","37208","2018","April","Spring","05","Saturday","Weekend","No Injuries","No Fatalities"
9.97039851743148e-314,2018-04-06 05:00:00,1,0,0,NA,"Y","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","I24 E EXT RAMP & I 24","NASHVILLE","NORTH",36.13619,-86.72838,"Other Traffic Barrier","37207","2018","April","Spring","05","Friday","Weekday","No Injuries","No Fatalities"
9.97039852088994e-314,2018-04-07 02:13:00,2,0,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","CENTRAL PKE & OLD HICKORY BLVD","HERMITAGE","HERMIT",36.17381,-86.60261,"MOTOR VEHICLE IN TRANSPORT","37076","2018","April","Spring","02","Saturday","Weekend","No Injuries","No Fatalities"
9.97039897938286e-314,2018-04-07 03:00:00,1,0,0,NA,"Y","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","CLARKSVILLE PKE & NORTHSIDE STATION PVTD","NASHVILLE","NORTH",36.2115,-86.83881,"CURB;TREE","37218","2018","April","Spring","03","Saturday","Weekend","No Injuries","No Fatalities"
9.97038339803458e-314,2018-03-28 11:53:00,2,0,0,NA,"N","Front to Rear","RAIN","DAYLIGHT","MM 53 1 I 24","NASHVILLE","SOUTH",36.11756,-86.72571,"MOTOR VEHICLE IN TRANSPORT","37210","2018","March","Spring","11","Wednesday","Weekday","No Injuries","No Fatalities"
9.97038340099898e-314,2018-03-28 12:01:00,2,0,0,NA,"N","Front to Rear","RAIN","DAYLIGHT","ANTIOCH PKE & RICHARDS RD","ANTIOCH","SOUTH",36.06862,-86.68339,"MOTOR VEHICLE IN TRANSPORT","37013","2018","March","Spring","12","Wednesday","Weekday","No Injuries","No Fatalities"
9.97038340396337e-314,2018-03-28 12:05:00,2,1,0,NA,"N","ANGLE","RAIN","DAYLIGHT","MM 111 1 ANDERSON RD","NASHVILLE","HERMIT",36.0849,-86.6061,"MOTOR VEHICLE IN TRANSPORT","37217","2018","March","Spring","12","Wednesday","Weekday","Injuries","No Fatalities"
9.97038340692776e-314,2018-03-28 12:08:00,3,0,0,NA,"N","SIDESWIPE - SAME DIRECTION","RAIN","DAYLIGHT","0 I 24","NASHVILLE","SOUTH",36.09163,-86.70462,"MOTOR VEHICLE IN TRANSPORT","37211","2018","March","Spring","12","Wednesday","Weekday","No Injuries","No Fatalities"
9.97038341285655e-314,2018-03-28 12:15:00,2,0,0,NA,"Y","Front to Rear","RAIN","DAYLIGHT","MM 86 5 I 65","NASHVILLE","NORTH",36.19554,-86.77615,"MOTOR VEHICLE IN TRANSPORT","37207","2018","March","Spring","12","Wednesday","Weekday","No Injuries","No Fatalities"
9.97038341384468e-314,2018-03-28 11:55:00,2,0,0,NA,"N","ANGLE","RAIN","DAYLIGHT","12000 OLD HICKORY BLVD","HERMITAGE","HERMIT",36.02865,-86.61912,"MOTOR VEHICLE IN TRANSPORT","37076","2018","March","Spring","11","Wednesday","Weekday","No Injuries","No Fatalities"
9.97038341433875e-314,2018-03-28 12:00:00,1,1,0,NA,"Y","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAYLIGHT","HERITAGE DR & OLD HICKORY BLVDW","MADISON","MADISO",36.2641,-86.72418,"PEDESTRIAN","37115","2018","March","Spring","12","Wednesday","Weekday","Injuries","No Fatalities"
9.97038341730314e-314,2018-03-28 12:25:00,6,4,0,NA,"N","SIDESWIPE - SAME DIRECTION","RAIN","DAYLIGHT","MM 86 5 I 65","NASHVILLE","NORTH",36.19561,-86.77614,"MOTOR VEHICLE IN TRANSPORT","37207","2018","March","Spring","12","Wednesday","Weekday","Injuries","No Fatalities"
9.97038342026754e-314,2018-03-28 12:10:00,3,0,0,NA,"N","Front to Rear","RAIN","DAYLIGHT","JAMES ROBERTSON PKWY & JAMES ROBERTSON P","NASHVILLE","EAST",36.17185,-86.7679,"MOTOR VEHICLE IN TRANSPORT","37206","2018","March","Spring","12","Wednesday","Weekday","No Injuries","No Fatalities"
9.97038343311324e-314,2018-03-28 12:38:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAYLIGHT","BARNES RD & MONTE CARLO DR","ANTIOCH","SOUTH",36.03318,-86.71101,"DITCH","37013","2018","March","Spring","12","Wednesday","Weekday","Injuries","No Fatalities"
9.97038343410137e-314,2018-03-28 12:38:00,2,0,0,NA,"N","ANGLE","RAIN","DAYLIGHT","BELMONT BLVD & BEECHWOOD AV","NASHVILLE","MIDTOW",36.12587,-86.79402,"MOTOR VEHICLE IN TRANSPORT","37212","2018","March","Spring","12","Wednesday","Weekday","No Injuries","No Fatalities"
9.97038343904203e-314,2018-03-28 12:44:00,2,0,0,NA,"N","Front to Rear","RAIN","DAYLIGHT","MM 80 7 I 65","NASHVILLE","MIDTOW",36.12457,-86.77268,"MOTOR VEHICLE IN TRANSPORT","37204","2018","March","Spring","12","Wednesday","Weekday","No Injuries","No Fatalities"
9.97038344151236e-314,2018-03-28 12:40:00,2,1,0,NA,"N","Front to Rear","RAIN","DAYLIGHT","MURFREESBORO PKE & BELL RD","ANTIOCH","SOUTH",36.07115,-86.63538,"MOTOR VEHICLE IN TRANSPORT","37013","2018","March","Spring","12","Wednesday","Weekday","Injuries","No Fatalities"
9.97038344200643e-314,2018-03-28 12:48:00,2,0,0,NA,"N","Front to Rear","RAIN","DAYLIGHT","ELM HILL PKE & TIMBER VALLEY DR","NASHVILLE","HERMIT",36.14191,-86.64061,"MOTOR VEHICLE IN TRANSPORT","37214","2018","March","Spring","12","Wednesday","Weekday","No Injuries","No Fatalities"
9.97038347955541e-314,2018-03-28 12:49:00,2,0,0,NA,"Y","Front to Rear","RAIN","DAYLIGHT","OLD HICKORY BLVD & GOLF CLUB RD","OLD HICKORY","HERMIT",36.25097,-86.6458,"MOTOR VEHICLE IN TRANSPORT","37138","2018","March","Spring","12","Wednesday","Weekday","No Injuries","No Fatalities"
9.97037702804621e-314,2018-03-24 02:21:00,2,1,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","W TRINITY LN & I65 N ENT RAMP","NASHVILLE","EAST",36.20627,-86.77348,"MOTOR VEHICLE IN TRANSPORT","37207","2018","March","Spring","02","Saturday","Weekend","Injuries","No Fatalities"
9.97037704336225e-314,2018-03-24 02:20:00,2,2,0,NA,"N","ANGLE","RAIN","DARK - NOT LIGHTED","DOUGLAS AV & ELLINGTON PKWY N ENT RAMP","NASHVILLE","EAST",36.19331,-86.75205,"MOTOR VEHICLE IN TRANSPORT","37206","2018","March","Spring","02","Saturday","Weekend","Injuries","No Fatalities"
9.97037707646464e-314,2018-03-24 03:00:00,1,2,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","CEDARMONT DR & CEDARVALLEY DR","ANTIOCH","SOUTH",36.04276,-86.70322,"MAIL BOX;Ran Off Road-Right","37013","2018","March","Spring","03","Saturday","Weekend","Injuries","No Fatalities"
9.97037709622727e-314,2018-03-24 03:13:00,2,0,0,NA,"N","Front to Rear","RAIN","DAYLIGHT","40TH AVN & MICHIGAN AV","NASHVILLE","WEST",36.15924,-86.83489,"MOTOR VEHICLE IN TRANSPORT","37209","2018","March","Spring","03","Saturday","Weekend","No Injuries","No Fatalities"
9.97037711006111e-314,2018-03-23 05:00:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAYLIGHT","WHISPERING HILLS DR & WHISPERING HILLS C","NASHVILLE","MIDTOW",36.06713,-86.73041,"GUARDRAIL END","37211","2018","March","Spring","05","Friday","Weekday","No Injuries","No Fatalities"
9.97037711055517e-314,2018-03-24 03:29:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","CHARLOTTE AV & 10TH AVN","NASHVILLE","CENTRA",36.1633,-86.78796,"FENCE","37203","2018","March","Spring","03","Saturday","Weekend","No Injuries","No Fatalities"
9.97037712587121e-314,2018-03-24 01:28:00,2,0,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","RAMSEY ST & N 7TH ST","NASHVILLE","EAST",36.17574,-86.76112,"MOTOR VEHICLE IN TRANSPORT","37206","2018","March","Spring","01","Saturday","Weekend","No Injuries","No Fatalities"
9.97037712834154e-314,2018-03-24 03:45:00,2,0,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - NOT LIGHTED","MM 211 0 I 40","NASHVILLE","HERMIT",36.15463,-86.75934,"MOTOR VEHICLE IN TRANSPORT","37210","2018","March","Spring","03","Saturday","Weekend","No Injuries","No Fatalities"
9.97037715255075e-314,2018-03-24 04:08:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","RECOVERY RD & WALLACE RD","NASHVILLE","SOUTH",36.07996,-86.72025,"CURB","37211","2018","March","Spring","04","Saturday","Weekend","No Injuries","No Fatalities"
9.97037715551515e-314,2018-03-24 04:02:00,2,0,0,NA,"N","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","CALDWELL LN & GRANNY WHITE PKE","NASHVILLE","MIDTOW",36.10657,-86.79484,"MOTOR VEHICLE IN TRANSPORT","37204","2018","March","Spring","04","Saturday","Weekend","No Injuries","No Fatalities"
9.97037716490239e-314,2018-03-24 04:15:00,2,0,0,NA,"N","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","BROADWAY & 12TH AVS","NASHVILLE","CENTRA",36.15679,-86.78701,"MOTOR VEHICLE IN TRANSPORT","37203","2018","March","Spring","04","Saturday","Weekend","No Injuries","No Fatalities"
9.97037716638459e-314,2018-03-24 04:20:00,2,0,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","BRICK CHURCH PKE & FERN AV","NASHVILLE","NORTH",36.19611,-86.77671,"MOTOR VEHICLE IN TRANSPORT","37207","2018","March","Spring","04","Saturday","Weekend","No Injuries","No Fatalities"
9.97037717577184e-314,2018-03-24 03:48:00,1,1,0,NA,"Y","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","OLD HICKORY BLVD & PRATT PROPERTY PVTDR","ANTIOCH","SOUTH",36.03389,-86.69118,"UTILITY POLE","37013","2018","March","Spring","03","Saturday","Weekend","Injuries","No Fatalities"
9.97037718417095e-314,2018-03-23 05:00:00,2,1,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","4TH AVS & CHESTNUT ST","NASHVILLE","SOUTH",36.14405,-86.7661,"MOTOR VEHICLE IN TRANSPORT","37210","2018","March","Spring","05","Friday","Weekday","Injuries","No Fatalities"
9.97037719998106e-314,2018-03-24 05:04:00,2,0,0,NA,"N","Front to Rear","RAIN","DARK - NOT LIGHTED","MM 209 7 I 40","NASHVILLE","CENTRA",36.14928,-86.78184,"MOTOR VEHICLE IN TRANSPORT","37203","2018","March","Spring","05","Saturday","Weekend","No Injuries","No Fatalities"
9.97037720047512e-314,2018-03-24 02:35:00,2,0,0,NA,"N","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","POWELL AV & BRANSFORD AV","NASHVILLE","MIDTOW",36.11174,-86.76715,"MOTOR VEHICLE IN TRANSPORT","37204","2018","March","Spring","02","Saturday","Weekend","No Injuries","No Fatalities"
9.97037720541578e-314,2018-03-24 04:00:00,2,0,0,NA,"N","HEAD-ON","RAIN","DARK - LIGHTED","BRILEY PKWYN & BRILEY PKWYS","NASHVILLE","SOUTH",36.10945,-86.72805,"MOTOR VEHICLE IN TRANSPORT","37211","2018","March","Spring","04","Saturday","Weekend","No Injuries","No Fatalities"
9.97037722221401e-314,2018-03-24 05:09:00,2,0,0,NA,"Y","Front to Rear","RAIN","DARK - LIGHTED","4TH AVS & I40 E EXT RAMP","NASHVILLE","SOUTH",36.15051,-86.77037,"MOTOR VEHICLE IN TRANSPORT","37210","2018","March","Spring","05","Saturday","Weekend","No Injuries","No Fatalities"
9.9703772251784e-314,2018-03-24 04:25:00,2,0,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","BRILEY PKWYN & BRILEY PKWYS","NASHVILLE","SOUTH",36.11641,-86.70346,"Motor Vehicle-In-Motion Outside Trafficw","37211","2018","March","Spring","04","Saturday","Weekend","No Injuries","No Fatalities"
9.97037723654191e-314,2018-03-24 05:30:00,2,3,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","EWING DR & BRICK CHURCH PKE","NASHVILLE","MADISO",36.2316,-86.78152,"MOTOR VEHICLE IN TRANSPORT","37207","2018","March","Spring","05","Saturday","Weekend","Injuries","No Fatalities"
9.97037723802411e-314,2018-03-24 05:17:00,2,1,0,NA,"Y","Front to Rear","RAIN","DARK - NOT LIGHTED","BRICK CHURCH PKE & I65 S EXT RAMP","NASHVILLE","NORTH",36.20755,-86.77779,"MOTOR VEHICLE IN TRANSPORT","37207","2018","March","Spring","05","Saturday","Weekend","Injuries","No Fatalities"
9.97037724790542e-314,2018-03-24 05:46:00,1,0,0,NA,"Y","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","MM 204 9 I 40","NASHVILLE","WEST",36.15397,-86.84084,"CONCRETE TRAFFIC BARRIER","37209","2018","March","Spring","05","Saturday","Weekend","No Injuries","No Fatalities"
9.97037725531641e-314,2018-03-24 05:54:00,2,1,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","MM 81 7 I 65","NASHVILLE","MIDTOW",36.1382,-86.77593,"MOTOR VEHICLE IN TRANSPORT","37203","2018","March","Spring","05","Saturday","Weekend","Injuries","No Fatalities"
9.9703772612452e-314,2018-03-24 05:59:00,2,0,0,NA,"Y","Front to Rear","RAIN","DARK - LIGHTED","CLARKSVILLE PKE & CLIFF DR","NASHVILLE","NORTH",36.1926,-86.8295,"MOTOR VEHICLE IN TRANSPORT","37218","2018","March","Spring","05","Saturday","Weekend","No Injuries","No Fatalities"
9.97037726618585e-314,2018-03-24 06:03:00,3,1,0,NA,"N","Front to Rear","RAIN","DARK - NOT LIGHTED","MM 87 3 I 65","NASHVILLE","EAST",36.20597,-86.77636,"MOTOR VEHICLE IN TRANSPORT","37207","2018","March","Spring","06","Saturday","Weekend","Injuries","No Fatalities"
9.97037734721262e-314,2018-03-24 06:01:00,3,1,0,NA,"N","Front to Rear","RAIN","DARK - NOT LIGHTED","PORTLAND AV & 19TH AVS","NASHVILLE","MIDTOW",36.13301,-86.7987,"MOTOR VEHICLE IN TRANSPORT;PARKED MOTOR VEHICLE;OTHER POST, POLE, SUPP.;Set In Motion By Motor Vehicle;Ran Off Road-Right","37212","2018","March","Spring","06","Saturday","Weekend","Injuries","No Fatalities"
9.97037735709393e-314,2018-03-24 07:49:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","MM 200 6 I 40","NASHVILLE","WEST",36.12623,-86.90386,"GUARDRAIL FACE","37209","2018","March","Spring","07","Saturday","Weekend","Injuries","No Fatalities"
9.97037738327941e-314,2018-03-24 08:32:00,1,2,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","0 I 65","NASHVILLE","NORTH",36.28237,-86.73136,"Other Traffic Barrier","37207","2018","March","Spring","08","Saturday","Weekend","Injuries","No Fatalities"
9.97037768811791e-314,2018-03-24 05:00:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","BLACKPOOL DR & SUGAR MAGNOLIA LN","ANTIOCH","SOUTH",36.02504,-86.69054,"FENCE","37013","2018","March","Spring","05","Saturday","Weekend","No Injuries","No Fatalities"
9.97038426610792e-314,2018-03-29 00:10:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","I40 E ENT RAMP & I 24","NASHVILLE","SOUTH",36.13782,-86.72649,"CONCRETE TRAFFIC BARRIER","37217","2018","March","Spring","00","Thursday","Weekday","Injuries","No Fatalities"
